Title,Json_url,Download_Number,published_date,updated_date
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of March 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=3&Year=2010,1,12/12/2018,12/12/2018
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of March 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=3&Year=2010,1,12/12/2018,12/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of March 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=3&Year=2010,1,12/12/2018,12/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of March 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=3&Year=2010,1,12/12/2018,12/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of March 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=3&Year=2010,1,12/12/2018,12/12/2018
Farmers Queries in Kisan Call Centre (KCC) from RAJKOT district of GUJARAT for the month of November 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=11&Year=2010,1,10/12/2018,10/12/2018
Farmers Queries in Kisan Call Centre (KCC) from VADODARA district of GUJARAT for the month of November 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=11&Year=2010,1,10/12/2018,10/12/2018
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of March 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=3&Year=2018,0,12/03/2018,12/03/2018
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of March 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=3&Year=2018,1,12/03/2018,12/03/2018
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=1&Year=2018,1,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar district of Gujarat for the month of March 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=3&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=1&Year=2018,0,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Mahisagar district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0431&Month=1&Year=2018,2,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of February 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=2&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar district of Gujarat for the month of April 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=4&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from VADODARA district of GUJARAT for the month of January 2022,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=1&Year=2022,0,21/01/2022,21/01/2022
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of September 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=9&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of December 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=12&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=1&Year=2018,2,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Mahisagar district of GUJARAT for the month of December 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0431&Month=12&Year=2018,1,03/12/2018,03/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of November 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=11&Year=2018,1,02/11/2018,02/11/2018
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of December 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=12&Year=2013,5,08/06/2018,08/06/2018
Farmers Queries in Kisan Call Centre (KCC) from Ahmadabad District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Sabarkantha District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Mahesana District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Kheda District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Valsad District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Tapi District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Patan District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Mahisagar District of Gujarat for the month of May 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0431&Month=5&Year=2023,,01/05/2023,01/05/2023
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=2&Year=2023,,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur District of Gujarat for the month of March 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=3&Year=2023,,01/03/2023,01/03/2023
Farmers Queries in Kisan Call Centre (KCC) from Mahesana District of Gujarat for the month of June 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=6&Year=2023,,02/06/2023,02/06/2023
Farmers Queries in Kisan Call Centre (KCC) from Kachchh District of Gujarat for the month of June 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=6&Year=2023,,02/06/2023,02/06/2023
Farmers Queries in Kisan Call Centre (KCC) from Junagadh District of Gujarat for the month of June 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=6&Year=2023,,02/06/2023,02/06/2023
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur District of Gujarat for the month of June 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=6&Year=2023,,02/06/2023,02/06/2023
Farmers Queries in Kisan Call Centre (KCC) from Morbi District of Gujarat for the month of June 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=6&Year=2023,,02/06/2023,02/06/2023
Farmers Queries in Kisan Call Centre (KCC) from Amreli District of Gujarat for the month of June 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=6&Year=2023,,02/06/2023,02/06/2023
Farmers Queries in Kisan Call Centre (KCC) from Bhavnagar District of Gujarat for the month of June 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=6&Year=2023,,02/06/2023,02/06/2023
Farmers Queries in Kisan Call Centre (KCC) from Morbi District of Gujarat for the month of July 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=7&Year=2023,,01/07/2023,01/07/2023
Farmers Queries in Kisan Call Centre (KCC) from Bharuch District of Gujarat for the month of July 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=7&Year=2023,,01/07/2023,01/07/2023
Farmers Queries in Kisan Call Centre (KCC) from Amreli District of Gujarat for the month of July 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=7&Year=2023,,01/07/2023,01/07/2023
Farmers Queries in Kisan Call Centre (KCC) from Anand District of Gujarat for the month of July 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=7&Year=2023,,01/07/2023,01/07/2023
Farmers Queries in Kisan Call Centre (KCC) from Dohad District of Gujarat for the month of July 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=7&Year=2023,,01/07/2023,01/07/2023
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur District of Gujarat for the month of July 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=7&Year=2023,,01/07/2023,01/07/2023
Farmers Queries in Kisan Call Centre (KCC) from Morbi District of Gujarat for the month of July 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=7&Year=2023,,01/07/2023,01/07/2023
Farmers Queries in Kisan Call Centre (KCC) from Navsari District of Gujarat for the month of April 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=4&Year=2023,,20/04/2023,20/04/2023
Farmers Queries in Kisan Call Centre (KCC) from Rajkot District of Gujarat for the month of April 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=4&Year=2023,,20/04/2023,20/04/2023
Farmers Queries in Kisan Call Centre (KCC) from Narmada District of Gujarat for the month of April 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=4&Year=2023,,20/04/2023,20/04/2023
Farmers Queries in Kisan Call Centre (KCC) from Kheda District of Gujarat for the month of April 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=4&Year=2023,,20/04/2023,20/04/2023
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of January 2022,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=1&Year=2022,0,21/01/2022,27/01/2022
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of January 2022,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=1&Year=2022,0,21/01/2022,27/01/2022
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of October 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=10&Year=2021,0,01/10/2021,01/10/2021
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=11&Year=2021,0,02/11/2021,06/03/2022
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of January 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=1&Year=2021,0,18/01/2021,18/01/2021
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of March 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=3&Year=2021,0,01/03/2021,01/03/2021
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of February 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=2&Year=2021,0,01/02/2021,01/02/2021
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of May 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=5&Year=2021,0,03/05/2021,03/05/2021
Farmers Queries in Kisan Call Centre (KCC) from BANAS KANTHA district of GUJARAT for the month of December 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0402&Month=12&Year=2021,0,06/12/2021,06/03/2022
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of March 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=3&Year=2021,0,01/03/2021,01/03/2021
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of May 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=5&Year=2021,0,03/05/2021,03/05/2021
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=11&Year=2021,0,02/11/2021,06/03/2022
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of December 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=12&Year=2021,0,06/12/2021,06/03/2022
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of March 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=3&Year=2021,0,01/03/2021,01/03/2021
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of May 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=5&Year=2021,3,03/05/2021,03/05/2021
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of October 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=10&Year=2021,0,01/10/2021,01/10/2021
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=8&Year=2021,1,11/08/2021,11/08/2021
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of September 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=9&Year=2021,0,03/09/2021,03/09/2021
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of December 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=12&Year=2021,0,06/12/2021,06/03/2022
Farmers Queries in Kisan Call Centre (KCC) from Botad district of GUJARAT for the month of March 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=3&Year=2021,0,01/03/2021,01/03/2021
Farmers Queries in Kisan Call Centre (KCC) from Botad district of GUJARAT for the month of June 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=6&Year=2021,0,01/06/2021,01/06/2021
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of April 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=4&Year=2021,0,01/04/2021,01/04/2021
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of May 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=5&Year=2021,0,03/05/2021,03/05/2021
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of April 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=4&Year=2021,0,01/04/2021,01/04/2021
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of August 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=8&Year=2021,0,23/08/2021,23/08/2021
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of December 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=12&Year=2021,0,06/12/2021,06/03/2022
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of January 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=1&Year=2020,0,10/06/2020,10/06/2020
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of February 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=2&Year=2020,0,16/06/2020,16/06/2020
Farmers Queries in Kisan Call Centre (KCC) from Botad district of GUJARAT for the month of May 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=5&Year=2020,0,29/06/2020,29/06/2020
Farmers Queries in Kisan Call Centre (KCC) from Botad district of GUJARAT for the month of October 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=10&Year=2020,0,01/10/2020,01/10/2020
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of GUJARAT for the month of August 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=8&Year=2020,0,05/08/2020,04/09/2020
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of June 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=6&Year=2020,0,17/06/2020,17/06/2020
Farmers Queries in Kisan Call Centre (KCC) from AMRELI district of GUJARAT for the month of September 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=9&Year=2020,0,01/09/2020,03/09/2020
Farmers Queries in Kisan Call Centre (KCC) from AHMADABAD district of GUJARAT for the month of July 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=7&Year=2020,0,06/07/2020,06/07/2020
Farmers Queries in Kisan Call Centre (KCC) from BHARUCH district of GUJARAT for the month of September 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0404&Month=9&Year=2020,0,01/09/2020,03/09/2020
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of November 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=11&Year=2020,0,05/11/2020,05/11/2020
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of September 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=9&Year=2020,0,01/09/2020,03/09/2020
Farmers Queries in Kisan Call Centre (KCC) from ANAND district of GUJARAT for the month of June 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=6&Year=2020,0,17/06/2020,17/06/2020
Farmers Queries in Kisan Call Centre (KCC) from CHHOTA UDAIPUR district of GUJARAT for the month of February 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=2&Year=2020,0,16/06/2020,16/06/2020
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur district of Gujarat for the month of May 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=5&Year=2016,4,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Bhavnagar District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0414&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Amreli District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0413&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Valsad District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Aravalli District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Tapi District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Patan District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath District of Gujarat for the month of January 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=1&Year=2023,,20/01/2023,20/01/2023
Farmers Queries in Kisan Call Centre (KCC) from Gandhinagar District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=2&Year=2023,,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Navsari District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=2&Year=2023,,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Tapi District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=2&Year=2023,,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Rajkot District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=2&Year=2023,,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Junagadh District of Gujarat for the month of February 2023,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=2&Year=2023,,01/02/2023,01/02/2023
Farmers Queries in Kisan Call Centre (KCC) from Anand district of Gujarat for the month of November 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=11&Year=2016,5,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Anand district of Gujarat for the month of March 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=3&Year=2016,5,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Anand district of Gujarat for the month of June 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0425&Month=6&Year=2016,4,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Botad district of Gujarat for the month of May 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=5&Year=2016,4,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Botad district of Gujarat for the month of August 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=8&Year=2016,3,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Botad district of Gujarat for the month of September 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0423&Month=9&Year=2016,4,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of Gujarat for the month of October 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=10&Year=2016,6,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Chhota Udaipur district of Gujarat for the month of June 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0429&Month=6&Year=2016,8,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of Gujarat for the month of February 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=2&Year=2016,3,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Aravalli district of Gujarat for the month of June 2016,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0421&Month=6&Year=2016,4,03/05/2017,03/05/2017
Farmers Queries in Kisan Call Centre (KCC) from Ahmadabad district of Gujarat for the month of September 2015,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0401&Month=9&Year=2015,3,24/04/2017,24/04/2017
