Title,json_url,Download_number,Published_Date,Updated_Date
Farmers Queries in Kisan Call Centre (KCC) from RAJKOT district of GUJARAT for the month of October 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=10&Year=2019,2,01/10/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from RAJKOT district of GUJARAT for the month of November 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=11&Year=2019,3,01/11/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SURENDRANAGAR district of GUJARAT for the month of May 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=05&Year=2019,2,01/05/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SURENDRANAGAR district of GUJARAT for the month of August 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=08&Year=2019,3,01/08/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of April 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=04&Year=2019,2,01/04/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of July 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=07&Year=2019,3,01/07/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of August 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=08&Year=2019,3,01/08/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of January 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=01&Year=2019,3,21/01/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of February 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=02&Year=2019,2,04/02/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of December 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=12&Year=2019,2,02/12/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from DANGS district of GUJARAT for the month of February 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=02&Year=2019,2,04/02/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from DANGS district of GUJARAT for the month of May 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=05&Year=2019,3,01/05/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of September 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=09&Year=2019,4,02/09/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from DANGS district of GUJARAT for the month of November 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=11&Year=2019,3,01/11/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of March 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=03&Year=2019,2,05/03/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of April 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=04&Year=2019,2,01/04/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of April 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=04&Year=2019,2,01/04/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of April 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=04&Year=2019,2,01/04/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of May 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=05&Year=2019,2,01/05/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of January 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=01&Year=2019,5,21/01/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of October 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=10&Year=2019,4,01/10/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of November 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=11&Year=2019,2,01/11/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of April 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=04&Year=2019,2,01/04/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of May 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=05&Year=2019,2,01/05/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of October 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=10&Year=2019,2,01/10/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of May 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=05&Year=2019,3,01/05/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from VADODARA district of GUJARAT for the month of July 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=07&Year=2011,1,28/12/2018,28/12/2018
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of June 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=06&Year=2019,2,03/06/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of February 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=02&Year=2019,3,04/02/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of June 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=06&Year=2019,2,03/06/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of July 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=07&Year=2019,2,01/07/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of August 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=08&Year=2019,2,01/08/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of December 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=12&Year=2019,2,02/12/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath district of GUJARAT for the month of July 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=07&Year=2019,2,01/07/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of March 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=03&Year=2019,2,05/03/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of April 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=04&Year=2019,3,01/04/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of September 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=09&Year=2019,3,02/09/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of November 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=11&Year=2019,4,01/11/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from TAPI district of GUJARAT for the month of December 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0420&Month=12&Year=2019,2,02/12/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of March 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=03&Year=2019,3,05/03/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of November 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=11&Year=2019,3,01/11/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of December 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=12&Year=2019,3,02/12/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of July 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=07&Year=2019,2,01/07/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from NARMADA district of GUJARAT for the month of October 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0428&Month=10&Year=2019,3,01/10/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from Devbhoomi Dwarka district of GUJARAT for the month of May 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0430&Month=05&Year=2019,4,01/05/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of September 2019,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=09&Year=2019,2,02/09/2019,08/12/2021
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of February 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=02&Year=2013,4,06/06/2018,06/06/2018
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of February 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=02&Year=2013,3,06/06/2018,06/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of February 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=02&Year=2013,3,06/06/2018,06/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of February 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=02&Year=2013,1,06/06/2018,06/06/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of February 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=02&Year=2013,3,06/06/2018,06/06/2018
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of March 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=03&Year=2013,2,04/06/2018,04/06/2018
Farmers Queries in Kisan Call Centre (KCC) from SURENDRANAGAR district of GUJARAT for the month of March 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=03&Year=2013,3,04/06/2018,04/06/2018
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of December 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=12&Year=2021,0,06/12/2021,06/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of December 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=12&Year=2021,0,06/12/2021,06/12/2021
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of December 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=12&Year=2021,0,03/12/2021,03/12/2021
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=06&Year=2018,2,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=06&Year=2018,1,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of June 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=06&Year=2018,2,01/06/2018,01/06/2018
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of August 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=08&Year=2011,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=11&Year=2021,0,02/11/2021,02/11/2021
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of August 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=08&Year=2011,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of August 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=08&Year=2011,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of August 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=08&Year=2011,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of August 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=08&Year=2011,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of February 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=02&Year=2010,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from VALSAD district of GUJARAT for the month of February 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=02&Year=2010,4,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SURENDRANAGAR district of GUJARAT for the month of June 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0419&Month=06&Year=2013,3,30/05/2018,30/05/2018
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of June 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=06&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of June 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=06&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of June 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=06&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from RAJKOT district of GUJARAT for the month of June 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0418&Month=06&Year=2010,1,14/12/2018,14/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of October 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=10&Year=2013,4,23/05/2018,23/05/2018
Farmers Queries in Kisan Call Centre (KCC) from PORBANDAR district of GUJARAT for the month of December 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=12&Year=2020,0,01/12/2020,02/12/2020
Farmers Queries in Kisan Call Centre (KCC) from DANGS district of GUJARAT for the month of December 2020,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=12&Year=2020,0,01/12/2020,02/12/2020
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of January 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=01&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=01&Year=2018,1,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar district of Gujarat for the month of January 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=01&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from Jamnagar district of Gujarat for the month of February 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=02&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KACHCHH district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0417&Month=01&Year=2018,1,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=01&Year=2018,1,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Valsad district of Gujarat for the month of June 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0405&Month=06&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SABARKANTHA district of GUJARAT for the month of January 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0411&Month=01&Year=2018,1,08/03/2018,08/03/2018
Farmers Queries in Kisan Call Centre (KCC) from Vadodara district of Gujarat for the month of April 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=04&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from Vadodara district of Gujarat for the month of June 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0403&Month=06&Year=2009,1,05/12/2018,05/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of December 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=12&Year=2018,1,03/12/2018,03/12/2018
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of December 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=12&Year=2018,0,03/12/2018,03/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of November 2018,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=11&Year=2018,1,02/11/2018,02/11/2018
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=11&Year=2021,0,02/11/2021,02/11/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=11&Year=2021,0,02/11/2021,02/11/2021
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=11&Year=2021,0,02/11/2021,02/11/2021
Farmers Queries in Kisan Call Centre (KCC) from GANDHINAGAR district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0407&Month=11&Year=2021,0,02/11/2021,02/11/2021
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of July 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=07&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of July 2011,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=07&Year=2011,1,20/12/2018,20/12/2018
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of February 2010,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=02&Year=2010,1,21/12/2018,21/12/2018
Farmers Queries in Kisan Call Centre (KCC) from DOHAD district of GUJARAT for the month of November 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0424&Month=11&Year=2021,0,02/11/2021,02/11/2021
Farmers Queries in Kisan Call Centre (KCC) from JUNAGAdH district of GUJARAT for the month of January 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0416&Month=01&Year=2021,0,18/01/2021,18/01/2021
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of August 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=08&Year=2013,3,28/05/2018,28/05/2018
Farmers Queries in Kisan Call Centre (KCC) from Devbhoomi Dwarka district of GUJARAT for the month of January 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0430&Month=01&Year=2021,0,18/01/2021,18/01/2021
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of January 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=01&Year=2021,2,18/01/2021,18/01/2021
Farmers Queries in Kisan Call Centre (KCC) from SURAT district of GUJARAT for the month of January 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0412&Month=01&Year=2021,0,18/01/2021,18/01/2021
Farmers Queries in Kisan Call Centre (KCC) from Porbandar district of Gujarat for the month of August 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=08&Year=2009,1,17/12/2018,17/12/2018
Farmers Queries in Kisan Call Centre (KCC) from Porbandar district of Gujarat for the month of November 2009,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0426&Month=11&Year=2009,1,17/12/2018,17/12/2018
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of August 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=08&Year=2013,3,28/05/2018,28/05/2018
Farmers Queries in Kisan Call Centre (KCC) from PANCH MAHALS district of GUJARAT for the month of August 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0410&Month=08&Year=2013,3,28/05/2018,28/05/2018
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath district of GUJARAT for the month of January 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=01&Year=2021,0,18/01/2021,18/01/2021
Farmers Queries in Kisan Call Centre (KCC) from PATAN district of GUJARAT for the month of January 2021,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0427&Month=01&Year=2021,0,18/01/2021,18/01/2021
Farmers Queries in Kisan Call Centre (KCC) from MAHESANA district of GUJARAT for the month of November 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0409&Month=11&Year=2013,2,21/05/2018,21/05/2018
Farmers Queries in Kisan Call Centre (KCC) from JAMNAGAR district of GUJARAT for the month of November 2013,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0415&Month=11&Year=2013,2,21/05/2018,21/05/2018
Farmers Queries in Kisan Call Centre (KCC) from Devbhoomi Dwarka district of GUJARAT for the month of July 2017,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0430&Month=07&Year=2017,1,22/09/2017,22/09/2017
Farmers Queries in Kisan Call Centre (KCC) from Gir Somnath district of GUJARAT for the month of July 2017,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0433&Month=07&Year=2017,0,22/09/2017,22/09/2017
Farmers Queries in Kisan Call Centre (KCC) from Morbi district of GUJARAT for the month of July 2017,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0432&Month=07&Year=2017,1,22/09/2017,22/09/2017
Farmers Queries in Kisan Call Centre (KCC) from DANGS district of GUJARAT for the month of July 2017,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0406S&Month=07&Year=2017,1,22/09/2017,22/09/2017
Farmers Queries in Kisan Call Centre (KCC) from KHEDA district of GUJARAT for the month of July 2017,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0408&Month=07&Year=2017,1,22/09/2017,22/09/2017
Farmers Queries in Kisan Call Centre (KCC) from NAVSARI district of GUJARAT for the month of July 2017,http://dackkms.gov.in/Account/API/kKMS_QueryData.aspx?StateCD=04&DistrictCd=0422&Month=07&Year=2017,1,22/09/2017,22/09/2017
